小畜,积小成大 渐进蓄力
小畜,积累细微 待时而动
小畜,积小成大 渐次进展
小畜,积小成大 渐进蓄势
小畜,积小成大 渐趋完善
小畜,积微成著 以柔制刚
小畜,积小成大 渐进待时
小畜,积微成著 待时而用
小畜,积小成大 渐次进取
小畜,积微成著 待时而发
小畜,蓄势待发 积小成大
小畜,积小得大 以柔克刚
咸,感应相通 和谐统一
咸,感应相通 心心相印
咸,感应相通 和谐共鸣
咸,感应互通 和谐共鸣
咸,感应相通 交流共鸣
咸,感应相通 和谐共处
咸,感应相通 和合共生
咸,感应相通 和谐共融
咸,感应相通 交流和谐
咸,感应相通 心有灵犀
咸,感应相通 和而不同
咸,心灵相通 以诚相待
咸,感应相通 和合共融
咸,感应相通 和合之道
咸,感应相通 交流互鉴
咸,感应相通 共鸣共融
咸,感应通达 交流互鉴
咸,感应相通 和谐相成
咸,感应相通 交流互动
咸,感应相通 和顺自然
无妄,真实无欺 顺其自然
无妄,真实无欺 顺应自然
无妄,真实无欺 顺天应人
无妄,真实行动 无欺无骗
无妄,真实无妄 诚信为本
无妄,真实无欺 自然而成
无妄,真实无欺 顺乎自然
无妄,真实不虚 顺应自然
无妄,真实无妄 循理而行
无妄,真实无妄 遵循自然
无妄,真实无妄 顺应自然
无妄,真实不虚 顺其自然
无妄,真实无欺 顺应天意
无妄,真实无欺 遵循自然
无妄,真实无妄 循正而行
无妄,天雷无妄 真实不虚
无妄,真实不虚 无欺无伪
无妄,真实行动 无欺无妄
无妄,真实无妄 顺其自然
无妄,顺应天意 真实无妄
未济,涉水而行 谨慎小心
未济,涉水而行 谨慎过渡
未济,涉险过渡 慎终如始
未济,涉川之始 事未成
未济,涉险过渡 谨慎应对
未济,涉水行舟 谨慎前行
未济,涉川之难 审慎前行
未济,涉水而行 慎终如始
未济,涉险过渡 审慎前行
未济,涉川之难 谨慎应对
未济,涉险过渡 事未完成
未济,涉险过渡 慎始善终
未济,涉川待舟 事未成
未济,涉水行舟 慎终如始
未济,涉川之难 谨慎以对
未济,涉险过渡 谨慎小心
未济,涉水未济 慎终如始
未济,涉水前行 谨慎小心
未济,涉川无惧 慎终如始
未济,涉险过渡 谨慎行事
未济,涉川之始 慎终如始
未济,涉水行舟 谨慎小心
未济,涉险过渡 事未成熟
未济,涉川之终 事未成
未济,涉水未济 谨慎前行
屯,启动艰难 积累待发
屯,开启新章 艰难创业
屯,萌芽初生 艰难困苦
屯,开启艰难 积累待发
屯,艰难困苦 初生之犊
屯,艰难创业 万物始生
屯,艰难创业 万物起始
屯,初生之犊 待时而动
屯,艰难初创 万物始生
屯,艰难困苦 谋求发展
屯,艰难创业 积小成大
屯,艰难创业 始生之道
屯,万物初生 盈满而动
屯,初生之难 审慎行事
屯,艰难创业 万事开头难
屯,艰难初创 积小成大
屯,初生之难 待时而解
屯,开启新篇 初生之犊
同人,和谐共处 团结一心
同人,和谐共处 同心协力
同人,团结一致 和谐共处
同人,和谐共处 广结善缘
同人,和合共进 同心协力
同人,和谐共处 团结协作
同人,和合众志 同心协力
同人,和谐共处 团结一致
同人,和合共生 同心协力
同人,和谐共处 天下为公
同人,和谐共融 同心协力
同人,和谐共进 团结一心
同人,团结协作 共创和谐
同人,团结合作 共创大业
同人,和合共进 天下为公
同人,和合众志 共赴理想
同人,寻求共鸣 团结一致
泰,和谐平衡 顺应自然
泰,和谐共处 平安顺利
泰,和顺通畅 万物和谐
泰,和谐共生 顺应自然
泰,和谐共处 顺应自然
泰,和谐稳定 顺应时势
泰,和谐共处 顺遂通达
泰,和谐稳定 顺应自然
泰,和谐共生 通达无阻
泰,和谐统一 顺应自然
泰,和谐统一 阴阳交融
泰,和谐共处 顺畅通达
泰,和谐共生 平安吉祥
泰,通达和谐 顺遂安宁
泰,和谐稳定 顺畅发展
泰,和谐共处 平安吉祥
泰,和谐通达 顺应自然
泰,和谐共处 顺应大势
泰,和谐稳定 上下交融
泰,和谐统一 顺遂无阻
泰,和谐共生 顺遂通达
泰,和谐统一 平安顺畅
泰,和谐统一 诸事顺利
泰,和谐通达 安泰昌盛
泰,和谐共处 顺理成章
泰,和谐平衡 通达无阻
损,节制欲望 谨慎行事
损,谨慎牺牲 利人利己
损,适度节制 诚信自守
损,持盈保泰 适度节制
损,舍小得大 诚信为本
损,谨慎行事 适度节制
损,诚信自损 以获得吉祥
损,节制欲望 自损以益人
损,适时节制 谨慎行事
损,谨慎行事 节制欲望
损,节制欲望 保持谦虚
损,谨慎行事 减损求增益
损,谨慎行事 自节保长久
损,诚信减损 大获吉祥
损,谨慎行事 控制损益
损,节制欲望 修身养性
损,节制欲望 自损以益
损,节制欲望 自保以安
随,顺应变化 随机应变
随,随机应变 顺应时势
随,顺从大道 改故鼎新
随,顺从时势 应机而动
随,顺应时势 得心应手
随,顺应时势 随机应变
随,顺从时势 应变得当
随,随时应变 顺应自然
随,顺从自然 应时而动
随,随机应变 顺势而为
随,顺从时势 随机应变
随,舍己从善 顺从大道
随,顺应天时 应势而行
随,顺其自然 和悦吉祥
随,灵活应变 顺应时势
随,随和应变 顺应时势
随,灵活变通 顺应时势
随,顺应时势 变通自如
随,随机应变 顺从时势
随,顺应时势 变通之道
随,随时变通 顺应变化
随,随时变通 舍己从善
随,顺从变化 随机应变
讼,解决争端 公正裁决
讼,公正裁决 解决纠纷
讼,公正裁决 解决争端
讼,解决纷争 公正裁决
讼,公正决断 明辨是非
讼,公平正义 解决争端
讼,解决争端 公正公平
讼,解决争端 公正断事
讼,公正裁决 解决纷争
讼,公正决断 避免争执
讼,公正裁决 避免争端
讼,公正裁决 避免争执
讼,公正裁决 明辨是非
讼,解决争端 公正处理
讼,解决争端 公正判断
讼,解决争端 寻求公正
讼,解决争端 求公正
讼,明辨是非 止争解纷
讼,公正裁决 明断是非
噬嗑,解决问题 清除障碍
噬嗑,解决困难 破除障碍
噬嗑,消除障碍 达到和谐
噬嗑,解难开道 明断是非
噬嗑,消除障碍 解决问题
噬嗑,消除障碍 明确目标
噬嗑,解决困难 消弭障碍
噬嗑,解难开道 通达明了
噬嗑,解除困难 解决问题
噬嗑,破除障碍 达到目标
噬嗑,洞察事物 明辨是非
噬嗑,解决困难 消除障碍
噬嗑,解决问题 消除障碍
噬嗑,明断是非 解决问题
噬嗑,明断是非 去伪存真
噬嗑,解决困难 消化问题
噬嗑,解除困难 明确是非
噬嗑,解决问题 明辨是非
噬嗑,解决问题 破除障碍
噬嗑,解决困难 消弭阻碍
噬嗑,解难开疑 明断是非
噬嗑,细嚼慢咽 消化问题
噬嗑,明察秋毫 决断疑狱
噬嗑,明辨是非 去伪存真
噬嗑,断事明决 去伪存真
噬嗑,解决问题 明断是非
噬嗑,破除障碍 解决问题
噬嗑,明辨是非 解决问题
噬嗑,破除障碍 求真务实
噬嗑,细嚼慢咽 明辨是非
师,兵强将勇 战无不胜
师,团结众志 以律治众
师,领导众人 齐心协力
师,兵行险道 用众得宜
师,兵法严谨 用兵如神
师,兵贵神速 严明纪律
师,领导众人 有序行动
师,兵贵神速 以正治军
师,兵法布局 智谋并用
师,兵法严谨 用众之道
师,统领众人 坚守正道
师,兵法布局 智取胜敌
师,兵法严谨 以正治军
师,兵法布局 以正制胜
师,兵行险道 以律治众
师,兵法之要 以正治兵
师,兵行险处 以律治众
师,兵行险道 谨慎用兵
师,团结众志 领导有方
师,兵强将勇 战无不克
师,养兵聚众 出师攻伐
师,兵强将勇 众志成城
师,团结一致 众志成城
师,兵法智谋 团结众志
师,容纳导引 以德服众
师,领导之才 团结众志
师,兵法布局 以正治军
师,兵临城下 谨慎应对
师,兵法布局 以正治乱
师,兵法严谨 以正治兵
师,兵法严谨 用众得宜
师,兵法布局 以静制动
师,兵强将勇 纪律严明
师,兵行险着 以正治兵
升,步步高升 稳健前行
升,稳步上升 循序渐进
升,逐步上升 稳健前行
升,渐进提升 遇见贵人
升,逐步上升 稳健发展
升,渐进上升 步步高升
升,渐进提升 顺势而为
升,逐步提升 稳健前行
升,渐进提升 步步为营
升,稳步上升 顺势而为
升,渐进升高 步步为营
升,步步高升 顺势而为
升,稳步上升 逐渐进步
升,渐进提升 稳健前行
升,逐步提升 循序渐进
升,稳步上升 逐渐发展
升,步步高升 循序渐进
升,渐进升高 顺势而为
升,渐进提升 步步高升
升,渐进提升 顺势而行
乾,天之力量 创造无限
乾,天行健 自强不息
乾,持续努力 不断进取
乾,持续努力 不断前进
乾,刚健有力 自强不息
乾,自强不息 开创未来
乾,刚健之至 万事亨通
乾,刚健中正 自强不息
乾,刚强不屈 自强不息
乾,天之力量 创造无疆
谦,谦虚谨慎 保持低调
谦,谦虚谨慎 低调行事
谦,低调谦逊 以德服人
谦,谦虚自守 以德服人
谦,自谦有加 亨通无阻
谦,谦逊有度 自守其道
谦,谦虚低调 自省养德
谦,自持谦逊 得道多助
谦,内高外低 谦虚通达
谦,谦逊低调 自高走低
谦,谦逊低调 内敛自守
谦,谦虚低调 内敛自守
谦,谦虚卑下 亨通畅达
谦,谦逊有度 自成其高
谦,谦逊自守 顺从天意
谦,谦虚低调 保持谦逊
谦,谦虚谨慎 卑以自牧
谦,谦逊低调 保持谨慎
谦,谦逊低调 自牧归真
谦,低调谦逊 保持敬畏
谦,自持卑微 得人心
谦,自持谦逊 得人心
谦,谦虚低调 保持敬畏
谦,谦虚卑下 自牧养贤
谦,谦逊有度 自高自下
谦,谦逊有度 自保其位
谦,谦虚自守 居高不傲
谦,谦逊处世 得人心
谦,低调谦和 自省自修
谦,谦逊低调 以德服人
谦,谦逊有度 自高而卑
谦,内敛自守 谦受益
谦,谦虚低调 内敛含蓄
谦,谦虚谨慎 内敛自守
谦,谦虚自守 以退为进
谦,谦虚卑退 自能亨通
谦,谦逊自守 得道多助
谦,内敛谦逊 增益自省
谦,谦逊有度 自牧归真
谦,谦虚自牧 顺行无阻
谦,谦虚谨慎 自牧归真
谦,内敛自守 谦逊有道
谦,谦逊有度 受益匪浅
明夷,隐藏光明 待时而动
明夷,光明隐藏 待时而发
明夷,隐藏智慧 待机而动
明夷,隐藏智慧 待时而动
明夷,光明藏匿 避凶就吉
明夷,隐藏光明 待时而发
明夷,藏明守正 待时而行
明夷,光明隐藏 待时而动
明夷,光明藏于 待时而发
明夷,光明被阻 守正待时
明夷,隐藏光华 等待时机
明夷,光明藏匿 待时而动
明夷,黑暗中的光明
明夷,黑暗挣扎 韬光养晦
明夷,黑暗中智慧 韬光养晦
明夷,隐藏光明 等待时机
明夷,光明隐匿 待时而动
明夷,隐藏光明 待时而起
明夷,光明被埋 待时而动
明夷,艰难智慧 待时而发
明夷,光明隐藏 韬光养晦
明夷,光明隐藏 守正待时
明夷,光明在暗 隐忍待时
明夷,等待 黑暗中的智慧
明夷,光明被埋 待时而发
明夷,光明被遮蔽 坚守正道
明夷,暗藏智慧 待时而动
明夷,光明在暗 待时而发
明夷,光明隐退 暗淡无光
明夷,光明被埋 守正待时
明夷,光明藏地下 暗藏智慧
明夷,光明被藏 待时而发
明夷,光明被遮蔽 待时而动
明夷,光明于地下 待时而动
明夷,隐藏光耀 待时而起
明夷,光明隐退 暗淡时刻
蒙,启蒙启智 教化育人
蒙,启蒙启智 教育引导
蒙,启蒙启智 明辨是非
蒙,启蒙启智 教育之始
蒙,启蒙启智 明道启迪
蒙,启蒙教育 开启智慧
蒙,启发蒙昧 教育引导
蒙,启蒙启智 明理达道
蒙,启蒙启智 明心见性
蒙,启蒙启智 明道善导
蒙,启蒙发智 以就正道
蒙,启蒙发智 遇险而止
蒙,启蒙启智 教育为本
蒙,启蒙开智 教育之始
蒙,启发蒙昧 教育为本
蒙,启蒙启智 开启智慧
蒙,启蒙启智 明理知止
蒙,启蒙启智 明道求真
蒙,启迪初知 启蒙启智
蒙,启蒙启智 以文化人
蒙,启发初知 教育启蒙
蒙,启蒙教化 开启智慧
蒙,启蒙之道 以智启智  
蒙,启发蒙昧 启蒙教育
蒙,启蒙之道 智慧未开
蒙,启发初知 渐启智慧
履,谨慎行事 稳步前行
履,谨慎行事 顺应规律
履,谨慎行事 避免失误
履,谨慎行事 循规蹈矩
履,谨慎行事 步步为营
履,谨慎行事 避免危险
履,谨慎行事 顺应变化
履,谨慎行事 稳步前进
履,谨慎行事 避免险难
履,审慎行事 步步为营
履,审慎行事 以德服人
履,践行正道 谨慎行事
履,谨慎行事 循序渐进
履,践行正道 小心行事
履,稳健前行 谨慎行事
履,谨慎行事 顺应自然
履,谨慎行事 避免险阻
履,谨慎行事 稳步向前
履,谨慎行走 避免险阻
履,审慎行事 小心翼翼
履,谨慎行事 以礼待人
旅,行旅之象 顺时应变
旅,适应变化 旅行在外
旅,逐境而行 明哲保身
旅,逐梦之旅 行而知之
旅,行旅途中 小心谨慎
旅,适应变化 旅行求知
旅,行路艰难 小心谨慎
旅,旅途之难 明哲保身
旅,行而有序 明哲保身
旅,行路有阻 谨慎应对
旅,行路难 顺时应变
旅,行路有阻 明慎保身
旅,行路有阻 谨慎为上
旅,行路有阻 明哲保身
旅,行路有阻 谨慎前行
旅,行路难 小心谨慎
旅,逐梦之旅 行稳致远
旅,行走之间 明哲保身
旅,逐境随遇 适者生存
旅,行路有阻 谨慎小心
旅,顺行逆止 明哲保身
旅,逐梦而行 遇险能安
旅,行旅之象 明慎以行
旅,行旅途中 谨慎小心
旅,适应环境 谨慎行事
旅,行而知之 逐梦旅途
旅,行而知之 适可而止
旅,适应变迁 谨慎行事
旅,行而知之 旅途亨通
旅,逐梦旅途 谨慎前行
旅,行而不止 旅途之象
旅,行走之间 寻找栖息
旅,行旅之途 明慎以行
旅,逐梦而行 顺势而为
旅,顺应变化 明哲保身
旅,逐梦而行 遇险则止
旅,谨慎行事 明哲保身
旅,行路难 谨慎为上
旅,旅行之道 小心谨慎
旅,行旅途中 小有挫折
旅,行旅途中 明哲保身
旅,逐梦之旅 顺应变化
旅,行旅之象 明慎用刑
旅,旅途艰辛 谨慎行事
旅,行旅之路 明辨方向
旅,行旅之象 小亨而顺
旅,行而不息 适者生存
旅,行走于外 谨慎小心
临,洞察先机 以静制动
临,领导有方 以德服人
临,洞察先机 领导有术
临,洞察先机 领导有方
临,洞察先机 领导有道
临,领导之道 以德服人
临,审视领导 明辨是非
临,和谐领导 亲近贤能
临,监临指导 智慧治理
临,领导之道 亲近贤能
临,洞察先机 顺势而为
临,领导智慧 以德服人
临,顺应时机 以德服人
临,洞察先机 明哲保身
临,洞察秋毫 明察秋毫
临,监临指导 贵人光临
临,监观领导 以德服人
临,领导之道 智慧施政
临,以德服人 感化众生
离,明火照耀 智慧启迪
离,明德照人 如日中天
离,明照四方 洞察无遗
离,依附明智 明德启蒙
离,明德启新 智慧光明
离,明照四方 洞察秋毫
离,依附光明 明德引路
离,附着光明 智慧照耀
离,依附光明 明辨是非
离,依附光明 明哲保身
离,明火烁烁 智慧之光
离,明火旺盛 照亮四方
离,如日中天 明亮照耀
离,追求光明 智慧热情
离,火之盛 智慧之光
离,明照四方 智慧之光
离,明火照耀 智慧之光
离,附着依附 明察秋毫
离,依附明智 明德引众
离,如日中天 明照四方
离,附着光明 智慧启明
离,明德启智 光明磊落
离,明德启新 智慧之光
离,附着光明 明照四方
离,明火照世 智慧启迪
离,附着光明 明德启人
离,附着依托 明照四方
离,依附明智 明哲保身
离,附着依托 明德启蒙
离,附丽依托 明智洁净
离,明火照耀 洞察明晰
离,附和依托 明智照鉴
离,明照四方 智启心灵
离,附着光明 智慧启迪
离,附和依托 智慧光明
离,依附明理 智慧光明
离,明而并丽 照明万物
离,附着依靠 明德引众
离,依附明智 求真逐假
离,附着依托 明德照人
困,处于困境 坚守正道
困,突破困境 寻求解脱
困,突破困境 自我解救
困,涉险守正 待时破困
困,逆境求通 待时解困
困,困境中才智与坚持
困,突破困境 化险为夷
困,突破困境 寻求出路
困,逆境求生 守正待时
困,突破困境 求新求变
困,逆境中求变
困,困境中坚持与等待
困,逆境求通 守正待时
困,突破困境 自我提升
困,困境中的求生之道
困,逆境求通 突破重围
困,迎难而上 自解其困
困,困境 才智难以施展
困,逆境自强 待机而动
坤,柔顺大地 母性包容
坤,顺应自然 持盈保泰
坤,地之包容 顺应自然
坤,顺从自然 接纳万象
坤,顺从大地 母性之德
坤,顺应自然 顺承大德
坤,顺应自然 广纳众流
坤,顺承天意 广纳众生
坤,顺从大势 持盈保泰
坤,顺应自然 广纳众志
坤,顺从谦和 持之以恒
坤,顺承天意 广结善缘
坤,顺从自然 持盈保泰
坤,顺从自然 接纳世界
坤,顺从大地 持盈保泰
坤,顺应自然 厚德载物
坤,顺应天时 顺从自然
坤,顺从谦卑 厚德载物
坤,顺承天意 厚德载物
坤,顺从谦卑 持盈保泰
坤,顺从自然 接纳大地
坤,顺承大地 持盈保泰
坤,顺从自然 守正无为
坤,顺应自然 广纳包容
坤,顺承大地 厚德载物
坤,柔顺大地 厚德载物
坤,柔顺包容 持盈保泰
坤,柔顺接纳 厚德载物
坤,顺从谦卑 广纳百川
坤,顺应自然 持之以恒
坤,兼容万物 以柔制刚
坤,大地的包容与顺从
坤,顺从大势 守持正固
坤,顺从接纳 厚德载物
坤,顺承天意 广容万物
睽,明察秋毫 见异同
睽,明辨是非 求同存异
睽,求同存异 和而不同
睽,异中求同 和而不同
睽,异中求同 明辨是非
睽,明辨事理 异中求同
睽,异中求同 合而不同
睽,明辨异同 和谐共处
睽,求同存异 沟通和谐
睽,异中求同 沟通理解
睽,观照差异 求同存异
睽,求同存异 和谐共处
睽,明辨是非 和谐共处
睽,观照异同 明辨是非
睽,和而不同 异中求同
睽,明辨差异 和而不同
睽,异中求同 沟通解疑
睽,明辨异同 和而不同
睽,观照内心 明辨是非
坎,勇往直前 持之以恒
坎,勇往直前 涉险而行
坎,涉险而行 慎终如始
坎,涉险而行 谨慎应对
坎,涉险而行 勇往直前
坎,勇往直前 迎难而上
坎,涉险而行 谨慎以对
坎,习于险难 守正无咎
坎,勇往直前 涉险而过
坎,涉险而行 谨慎小心
坎,隐忍冷静 以智克险
坎,应对险难 谨慎行事
坎,勇往直前 涉险过关
坎,涉险而行 内忧外患
坎,勇往直前 克服困难
坎,水之道 涉险而行
坎,应对坎坷 通泰转机
井,汲取智慧 源远流长
井,汲取深处 源远流长
井,汲取智慧 源源不断
井,深化探求 汲取智慧
井,源远流长 滋养万物
井,汲取智慧 养人济物
井,源远流长 汲取不息
井,汲取深处 源源不断
井,静以修身 养德蓄才
井,汲取智慧 深化理解
井,滋养生命之源 小吉
井,静水流深 源远流长
井,引导汲取 源远流长
井,深化探求 源源不断
井,源远流长 汲取智慧
晋,积极进取 步步高升
晋,积极进取 明德启蒙
晋,明出地上 顺时而进
晋,明德上进 顺天应人
晋,提升进步 明德上进
晋,如日中天 明德启蒙
晋,如日中天 明德升进
晋,积极进取 提升自我
晋,如日中天 万事兴盛
晋,如日中天 诸事顺遂
晋,日出东方 进步显达
晋,如日中天 明德照耀
晋,谋求发展 步步高升
晋,明德启蒙 升迁有道
晋,积极进取 顺时而动
晋,明德升进 顺天应人
晋,明德上扬 进步显著
晋,如日中天 步步高升
晋,积极进取 明德上扬
晋,积极进取 日新其德
晋,明德自昭 事业升进
晋,明德上进 升迁有道
晋,提升进步 明德启蒙
晋,提升光明 步步高升
晋,明德进步 升迁有望
解,解脱险难 以柔克刚
解,解脱困境 化险为夷
解,解散困难 逢凶化吉
解,挣脱束缚 释放潜能
解,解脱难关 化险为夷
解,解冻解脱 顺势而为
解,化解险难 逢凶化吉
解,化解困境 柔道治事
解,解脱困境 缓和矛盾
解,化险为夷 柔道致治
解,柔道致治 困难初解
解,解脱困境 散去难题
解,突破困境 释放潜能
解,化解困境 循序渐进
解,化险为夷 解脱困境
解,化解困境 待机而动
解,化解险难 顺流而行
解,释放压力 解脱束缚
节,节制之道 适时而行
节,节制之道 适时而动
节,规范行为 节制欲望
节,控制欲望 节制行为
节,节制之道 适时行事
节,节制之道 适度行事
节,节制有度 恰到好处
节,规范行为 适度节制
节,适度节制 防患未然
渐,循序渐进 稳步发展
渐,循序渐进 稳步前行
渐,循序渐进 步步为营
渐,循序渐进 稳扎稳打
渐,循序渐进 逐步发展
渐,稳步前行 循序渐进
渐,循序渐进 稳步向前
渐,循序渐进 稳健前行
蹇,逆境求进 难行则通
蹇,艰难行进 克服困难
蹇,步履维艰 难以前行
蹇,步履艰难 险难重重
蹇,艰难险阻 见难而退
蹇,险难重重 步履维艰
蹇,步履维艰 难中有助
蹇,逆境自强 艰难克己
蹇,逆境求通 险难可渡
蹇,步履维艰 险难重重
蹇,逆境求通 难中求进
蹇,艰难困苦 勇往直前
蹇,逆境前行 困难重重
蹇,险难当前 审时度势
蹇,步履维艰 难行能通
蹇,艰难险阻 审慎应对
蹇,艰难险阻 见机行事
蹇,涉险而行 见难而进
蹇,险难当前 慎行避险
蹇,艰难困苦 谋定后动
蹇,逆境求通 险难自守
蹇,险阻重重 步履维艰
蹇,涉险难行 见险而止
蹇,艰难行进 遇险能止
蹇,艰难行进 见难能助
蹇,逆境自强 涉险过难
蹇,步履维艰 险中求进
蹇,逆境求通 险难自渡
蹇,艰难行进 见险而止
蹇,步履维艰 险阻重重
蹇,险难重重 需待时行
蹇,步履维艰 难中求进
蹇,涉险难行 待时破难
蹇,险难前行 见险而止
蹇,步履维艰 遇险能止
蹇,逆境求进 难行则止
蹇,逆境求进 险难而止
蹇,步履维艰 待时而进
蹇,步履维艰 险难前行
蹇,险阻在前 慎行避险
蹇,涉险而行 遇阻则通
蹇,逆境前行 难关待破
蹇,逆中求进 难行则通
蹇,逆境求通 险难而进
蹇,步履维艰 待时而动
蹇,艰难困苦 谨慎前行
蹇,步履艰难 险阻在前
